Transportadora;Metodo;Cep Inicial;Cep Final;Peso Inicial Kg;Peso Final Kg;Valor Inicial R$;Valor Final R$;Cubagem;Limite Peso Kg;Prazo Entrega;Formula;Frete Valor R$;Excedente R$;AdValor %;Peso Excedente Kg;Valor Por Kg R$;Despacho R$;Total Minimo R$;Imposto %;Seguro %;Seguro Minimo R$;Gris %;Gris Minimo R$;Pedagio R$;Pedagio Fração R$;Tas %;Tas Minimo R$;Emex %;Emex Minimo R$;Taxa Minima R$;Taxa Maxima R$;Taxa %;Fração Taxa Peso;Taxa Sobre
"Transiga";"Normal";"13820-000";"13824-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13820-000";"13824-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13820-000";"13824-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13820-000";"13824-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13820-000";"13824-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13825-000";"13834-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13825-000";"13834-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13825-000";"13834-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13825-000";"13834-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13825-000";"13834-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13835-000";"13839-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13835-000";"13839-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13835-000";"13839-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13835-000";"13839-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13835-000";"13839-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13840-000";"13859-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13840-000";"13859-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13840-000";"13859-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13840-000";"13859-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13840-000";"13859-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13860-000";"13879-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13860-000";"13879-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13860-000";"13879-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13860-000";"13879-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13860-000";"13879-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13880-000";"13889-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13880-000";"13889-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13880-000";"13889-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13880-000";"13889-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13880-000";"13889-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13900-001";"13909-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13900-001";"13909-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13900-001";"13909-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13900-001";"13909-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13900-001";"13909-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13910-000";"13919-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13910-000";"13919-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13910-000";"13919-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13910-000";"13919-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13910-000";"13919-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13920-000";"13969-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13920-000";"13969-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13920-000";"13969-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13920-000";"13969-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13920-000";"13969-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13970-000";"13989-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13970-000";"13989-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13970-000";"13989-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13970-000";"13989-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13970-000";"13989-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13990-000";"13994-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13990-000";"13994-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13990-000";"13994-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13990-000";"13994-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13990-000";"13994-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14000-000";"14114-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14000-000";"14114-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14000-000";"14114-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14000-000";"14114-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14000-000";"14114-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14115-000";"14899-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14115-000";"14899-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14115-000";"14899-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14115-000";"14899-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14115-000";"14899-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14900-000";"14909-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14900-000";"14909-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14900-000";"14909-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14900-000";"14909-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14900-000";"14909-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14910-000";"14939-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14910-000";"14939-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14910-000";"14939-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14910-000";"14939-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14910-000";"14939-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14940-000";"14959-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14940-000";"14959-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14940-000";"14959-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14940-000";"14959-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14940-000";"14959-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14960-000";"16599-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14960-000";"16599-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14960-000";"16599-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14960-000";"16599-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"14960-000";"16599-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16600-000";"16649-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16600-000";"16649-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16600-000";"16649-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
